Tag,client_id,msg_size,repetitions,worker_count,Throughput_in_MiB/second,bytes_received,delta_us,lib,protocoll
G,1,4096,8192,zmq-4,106.035,3353805,30164,zmq,tcp
G,1,4096,8192,zmq-4,108.367,3353805,29515,zmq,tcp
G,2,4096,8192,zmq-4,122.085,3714253,29014,zmq,tcp
G,2,8192,8192,zmq-4,234.975,6708429,27227,zmq,tcp
G,1,8192,8192,zmq-4,203.741,6708429,31401,zmq,tcp
G,4,8192,8192,zmq-4,185.251,6708429,34535,zmq,tcp
G,4,8192,8192,zmq-4,181.540,6708429,35241,zmq,tcp
G,1,8192,8192,zmq-4,191.782,6708429,33359,zmq,tcp
G,3,8192,8192,zmq-4,182.738,6708429,35010,zmq,tcp
G,4,8192,8192,zmq-4,190.435,6708429,33595,zmq,tcp
G,4,8192,8192,zmq-4,188.023,6708429,34026,zmq,tcp
G,4,8192,8192,zmq-4,191.140,6708429,33471,zmq,tcp
G,1,8192,8192,zmq-4,206.252,7494861,34655,zmq,tcp
G,2,16384,8192,zmq-4,369.712,13417677,34611,zmq,tcp
G,4,16384,8192,zmq-4,346.637,13417677,36915,zmq,tcp
G,2,16384,8192,zmq-4,342.921,13417677,37315,zmq,tcp
G,3,16384,8192,zmq-4,341.011,13417677,37524,zmq,tcp
G,2,16384,8192,zmq-4,348.165,13417677,36753,zmq,tcp
G,4,16384,8192,zmq-4,346.299,13417677,36951,zmq,tcp
G,2,16384,8192,zmq-4,345.486,13417677,37038,zmq,tcp
G,4,16384,8192,zmq-4,344.667,13417677,37126,zmq,tcp
G,2,16384,8192,zmq-4,343.261,13417677,37278,zmq,tcp
G,3,16384,8192,zmq-4,392.795,15121613,36714,zmq,tcp
G,1,32768,8192,zmq-4,720.401,26836173,35526,zmq,tcp
G,2,32768,8192,zmq-4,668.363,26836173,38292,zmq,tcp
G,1,32768,8192,zmq-4,661.710,26836173,38677,zmq,tcp
G,2,32768,8192,zmq-4,679.688,26836173,37654,zmq,tcp
G,1,32768,8192,zmq-4,665.929,26836173,38432,zmq,tcp
G,3,32768,8192,zmq-4,681.788,26836173,37538,zmq,tcp
G,4,32768,8192,zmq-4,664.770,26836173,38499,zmq,tcp
G,4,32768,8192,zmq-4,667.683,26836173,38331,zmq,tcp
G,1,32768,8192,zmq-4,659.137,26836173,38828,zmq,tcp
G,2,32768,8192,zmq-4,687.111,30506189,42341,zmq,tcp
E,3,65536,8192,zmq-4,1197.042,53673165,42761,zmq,tcp
E,2,65536,8192,zmq-4,1109.378,53673165,46140,zmq,tcp
E,4,65536,8192,zmq-4,1131.573,53673165,45235,zmq,tcp
E,2,65536,8192,zmq-4,1209.459,53673165,42322,zmq,tcp
E,1,65536,8192,zmq-4,1221.261,53673165,41913,zmq,tcp
E,1,65536,8192,zmq-4,1156.396,53673165,44264,zmq,tcp
E,4,65536,8192,zmq-4,1180.288,53673165,43368,zmq,tcp
E,2,65536,8192,zmq-4,1137.634,53673165,44994,zmq,tcp
G,2,4,8192,zmq-8,0.062,10647,163149,zmq,tcp
G,6,4,8192,zmq-8,0.360,10647,28176,zmq,tcp
G,6,4,8192,zmq-8,0.353,10647,28750,zmq,tcp
G,7,4,8192,zmq-8,0.364,10647,27895,zmq,tcp
G,2,4,8192,zmq-8,0.364,10647,27904,zmq,tcp
G,2,4,8192,zmq-8,0.352,10647,28830,zmq,tcp
G,4,4,8192,zmq-8,0.368,10647,27623,zmq,tcp
G,3,4,8192,zmq-8,0.359,10647,28307,zmq,tcp
G,5,4,8192,zmq-8,0.356,10647,28549,zmq,tcp
G,5,4,8192,zmq-8,0.352,10647,28823,zmq,tcp
G,1,4,8192,zmq-8,0.366,10647,27757,zmq,tcp
G,1,8,8192,zmq-8,0.358,10647,28372,zmq,tcp
G,7,8,8192,zmq-8,0.361,10647,28138,zmq,tcp
G,8,8,8192,zmq-8,0.363,10647,27991,zmq,tcp
G,8,8,8192,zmq-8,0.350,10647,29041,zmq,tcp
G,3,8,8192,zmq-8,0.358,10647,28397,zmq,tcp
G,8,8,8192,zmq-8,0.359,10647,28267,zmq,tcp
G,4,8,8192,zmq-8,0.347,10647,29229,zmq,tcp
G,2,8,8192,zmq-8,0.361,10647,28107,zmq,tcp
G,7,8,8192,zmq-8,0.350,10695,29154,zmq,tcp
G,1,8,8192,zmq-8,0.424,12271,27621,zmq,tcp
G,4,16,8192,zmq-8,0.414,12285,28286,zmq,tcp
G,4,16,8192,zmq-8,0.422,12285,27745,zmq,tcp
G,8,16,8192,zmq-8,0.407,12285,28751,zmq,tcp
G,5,16,8192,zmq-8,0.413,12285,28338,zmq,tcp
G,1,16,8192,zmq-8,0.418,12285,28041,zmq,tcp
G,8,16,8192,zmq-8,0.407,12285,28805,zmq,tcp
G,2,16,8192,zmq-8,0.402,12285,29114,zmq,tcp
G,7,16,8192,zmq-8,0.403,12285,29045,zmq,tcp
G,1,16,8192,zmq-8,0.434,12749,28044,zmq,tcp
G,4,16,8192,zmq-8,1.004,25325,24054,zmq,tcp
G,6,32,8192,zmq-8,0.852,25389,28410,zmq,tcp
G,2,32,8192,zmq-8,0.848,25389,28537,zmq,tcp
G,3,32,8192,zmq-8,0.829,25389,29210,zmq,tcp
G,7,32,8192,zmq-8,0.859,25389,28192,zmq,tcp
G,8,32,8192,zmq-8,0.839,25389,28857,zmq,tcp
G,2,32,8192,zmq-8,0.837,25389,28940,zmq,tcp
G,3,32,8192,zmq-8,0.848,25389,28544,zmq,tcp
G,3,32,8192,zmq-8,0.834,25389,29042,zmq,tcp
G,3,32,8192,zmq-8,0.873,26861,29350,zmq,tcp
G,3,64,8192,zmq-8,1.740,51149,28031,zmq,tcp
G,7,64,8192,zmq-8,1.694,51597,29050,zmq,tcp
G,5,64,8192,zmq-8,1.703,51597,28887,zmq,tcp
G,1,64,8192,zmq-8,1.771,51597,27781,zmq,tcp
G,4,64,8192,zmq-8,1.701,51597,28922,zmq,tcp
G,6,64,8192,zmq-8,1.780,51597,27651,zmq,tcp
G,4,64,8192,zmq-8,1.796,51597,27399,zmq,tcp
G,4,64,8192,zmq-8,1.767,51597,27842,zmq,tcp
G,5,64,8192,zmq-8,1.912,51597,25739,zmq,tcp
G,3,64,8192,zmq-8,2.124,55181,24782,zmq,tcp
G,7,128,8192,zmq-8,4.353,102989,22562,zmq,tcp
G,2,128,8192,zmq-8,4.384,104013,22624,zmq,tcp
G,1,128,8192,zmq-8,4.052,104013,24480,zmq,tcp
G,1,128,8192,zmq-8,4.095,104013,24221,zmq,tcp
G,1,128,8192,zmq-8,4.168,104013,23799,zmq,tcp
G,7,128,8192,zmq-8,4.347,104013,22821,zmq,tcp
G,1,128,8192,zmq-8,4.282,104013,23163,zmq,tcp
G,6,128,8192,zmq-8,4.482,104013,22130,zmq,tcp
G,3,128,8192,zmq-8,4.545,104013,21826,zmq,tcp
G,5,128,8192,zmq-8,4.872,112205,21963,zmq,tcp
G,1,256,8192,zmq-8,11.370,206797,17346,zmq,tcp
G,5,256,8192,zmq-8,11.428,208845,17428,zmq,tcp
G,8,256,8192,zmq-8,10.909,208845,18258,zmq,tcp
G,3,256,8192,zmq-8,10.845,208845,18365,zmq,tcp
G,7,256,8192,zmq-8,10.937,208845,18210,zmq,tcp
G,6,256,8192,zmq-8,11.318,208845,17597,zmq,tcp
G,3,256,8192,zmq-8,11.549,208845,17245,zmq,tcp
G,4,256,8192,zmq-8,11.192,208845,17795,zmq,tcp
G,5,256,8192,zmq-8,10.809,208845,18427,zmq,tcp
G,7,256,8192,zmq-8,11.397,227021,18997,zmq,tcp
G,1,512,8192,zmq-8,23.415,414669,16889,zmq,tcp
G,6,512,8192,zmq-8,22.662,418509,17612,zmq,tcp
G,4,512,8192,zmq-8,21.504,418509,18560,zmq,tcp
G,7,512,8192,zmq-8,21.188,418509,18837,zmq,tcp
G,1,512,8192,zmq-8,20.908,418509,19089,zmq,tcp
G,6,512,8192,zmq-8,21.107,418509,18909,zmq,tcp
G,8,512,8192,zmq-8,20.991,418509,19014,zmq,tcp
G,3,512,8192,zmq-8,21.362,418509,18684,zmq,tcp
G,5,512,8192,zmq-8,21.016,418509,18991,zmq,tcp
G,8,512,8192,zmq-8,23.285,459981,18839,zmq,tcp
G,8,1024,8192,zmq-8,50.294,829133,15722,zmq,tcp
G,2,1024,8192,zmq-8,46.558,837837,17162,zmq,tcp
G,1,1024,8192,zmq-8,43.527,837837,18357,zmq,tcp
G,8,1024,8192,zmq-8,42.434,837837,18830,zmq,tcp
G,7,1024,8192,zmq-8,42.606,837837,18754,zmq,tcp
G,7,1024,8192,zmq-8,42.774,837837,18680,zmq,tcp
G,3,1024,8192,zmq-8,42.522,837837,18791,zmq,tcp
G,4,1024,8192,zmq-8,41.937,837837,19053,zmq,tcp
G,5,1024,8192,zmq-8,41.970,837837,19038,zmq,tcp
G,8,1024,8192,zmq-8,45.880,921805,19161,zmq,tcp
G,4,1024,8192,zmq-8,98.145,1667277,16201,zmq,tcp
G,7,2048,8192,zmq-8,96.060,1676493,16644,zmq,tcp
G,6,2048,8192,zmq-8,85.554,1676493,18688,zmq,tcp
G,4,2048,8192,zmq-8,83.994,1676493,19035,zmq,tcp
G,3,2048,8192,zmq-8,82.807,1676493,19308,zmq,tcp
G,3,2048,8192,zmq-8,82.824,1676493,19304,zmq,tcp
G,2,2048,8192,zmq-8,83.363,1676493,19179,zmq,tcp
G,5,2048,8192,zmq-8,84.688,1676493,18879,zmq,tcp
G,8,2048,8192,zmq-8,85.239,1676493,18757,zmq,tcp
G,2,2048,8192,zmq-8,91.090,1860813,19482,zmq,tcp
G,6,4096,8192,zmq-8,191.801,3333325,16574,zmq,tcp
G,2,4096,8192,zmq-8,186.021,3353805,17194,zmq,tcp
G,2,4096,8192,zmq-8,165.928,3353805,19276,zmq,tcp
G,5,4096,8192,zmq-8,163.144,3353805,19605,zmq,tcp
G,6,4096,8192,zmq-8,160.709,3353805,19902,zmq,tcp
G,2,4096,8192,zmq-8,158.850,3353805,20135,zmq,tcp
G,6,4096,8192,zmq-8,160.814,3353805,19889,zmq,tcp
G,4,4096,8192,zmq-8,160.847,3353805,19885,zmq,tcp
G,2,4096,8192,zmq-8,160.685,3353805,19905,zmq,tcp
G,2,4096,8192,zmq-8,172.170,3751117,20778,zmq,tcp
G,4,4096,8192,zmq-8,270.393,6675661,23545,zmq,tcp
G,8,8192,8192,zmq-8,269.875,6708429,23706,zmq,tcp
G,7,8192,8192,zmq-8,271.593,6708429,23556,zmq,tcp
G,8,8192,8192,zmq-8,272.079,6708429,23514,zmq,tcp
G,7,8192,8192,zmq-8,269.432,6708429,23745,zmq,tcp
G,4,8192,8192,zmq-8,268.922,6708429,23790,zmq,tcp
G,3,8192,8192,zmq-8,270.571,6708429,23645,zmq,tcp
G,1,8192,8192,zmq-8,270.240,6708429,23674,zmq,tcp
G,4,8192,8192,zmq-8,265.034,6708429,24139,zmq,tcp
G,8,8192,8192,zmq-8,286.532,7544013,25109,zmq,tcp
G,6,16384,8192,zmq-8,422.537,13368525,30173,zmq,tcp
G,4,16384,8192,zmq-8,429.918,13417677,29764,zmq,tcp
G,3,16384,8192,zmq-8,429.226,13417677,29812,zmq,tcp
G,4,16384,8192,zmq-8,428.666,13417677,29851,zmq,tcp
G,3,16384,8192,zmq-8,441.382,13417677,28991,zmq,tcp
G,2,16384,8192,zmq-8,440.910,13417677,29022,zmq,tcp
G,1,16384,8192,zmq-8,439.291,13417677,29129,zmq,tcp
G,4,16384,8192,zmq-8,439.592,13417677,29109,zmq,tcp
G,3,16384,8192,zmq-8,437.638,13417677,29239,zmq,tcp
G,1,16384,8192,zmq-8,453.243,15170765,31921,zmq,tcp
G,5,32768,8192,zmq-8,692.682,26787021,36880,zmq,tcp
G,3,32768,8192,zmq-8,736.531,26836173,34748,zmq,tcp
G,1,32768,8192,zmq-8,770.942,26836173,33197,zmq,tcp
G,2,32768,8192,zmq-8,798.657,26836173,32045,zmq,tcp
G,7,32768,8192,zmq-8,782.181,26836173,32720,zmq,tcp
G,1,32768,8192,zmq-8,796.941,26836173,32114,zmq,tcp
G,4,32768,8192,zmq-8,807.910,26836173,31678,zmq,tcp
G,7,32768,8192,zmq-8,774.699,26836173,33036,zmq,tcp
G,5,32768,8192,zmq-8,788.641,26836173,32452,zmq,tcp
G,3,32768,8192,zmq-8,845.694,30702797,34623,zmq,tcp
G,4,32768,8192,zmq-8,1368.182,53509325,37298,zmq,tcp
E,6,65536,8192,zmq-8,1449.679,53673165,35309,zmq,tcp
E,4,65536,8192,zmq-8,1443.954,53673165,35449,zmq,tcp
E,6,65536,8192,zmq-8,1475.504,53673165,34691,zmq,tcp
E,7,65536,8192,zmq-8,1414.858,53673165,36178,zmq,tcp
E,1,65536,8192,zmq-8,1425.060,53673165,35919,zmq,tcp
E,8,65536,8192,zmq-8,1394.506,53673165,36706,zmq,tcp
E,8,65536,8192,zmq-8,1419.999,53673165,36047,zmq,tcp
E,1,65536,8192,zmq-8,1435.209,53673165,35665,zmq,tcp
G,16,4,8192,zmq-16,0.490,11127,21669,zmq,tcp
G,11,4,8192,zmq-16,0.445,11125,23854,zmq,tcp
G,13,4,8192,zmq-16,0.491,11126,21592,zmq,tcp
G,15,4,8192,zmq-16,0.501,11127,21199,zmq,tcp
G,13,4,8192,zmq-16,0.478,11124,22202,zmq,tcp
G,11,4,8192,zmq-16,0.524,11111,20208,zmq,tcp
G,16,4,8192,zmq-16,0.538,11005,19503,zmq,tcp
G,4,4,8192,zmq-16,0.582,11001,18039,zmq,tcp
G,12,4,8192,zmq-16,0.490,10998,21400,zmq,tcp
G,1,8,8192,zmq-16,0.521,11005,20141,zmq,tcp
G,12,8,8192,zmq-16,0.554,11004,18948,zmq,tcp
G,14,8,8192,zmq-16,0.580,11004,18090,zmq,tcp
G,3,4,8192,zmq-16,0.625,11005,16781,zmq,tcp
G,11,8,8192,zmq-16,0.561,11005,18713,zmq,tcp
G,3,4,8192,zmq-16,0.590,11006,17778,zmq,tcp
G,1,8,8192,zmq-16,0.585,11008,17937,zmq,tcp
G,16,8,8192,zmq-16,0.605,11006,17338,zmq,tcp
G,15,8,8192,zmq-16,0.571,11017,18405,zmq,tcp
G,11,16,8192,zmq-16,0.487,11808,23109,zmq,tcp
G,12,16,8192,zmq-16,0.525,11875,21564,zmq,tcp
G,7,16,8192,zmq-16,0.553,11877,20468,zmq,tcp
G,5,8,8192,zmq-16,0.528,11875,21439,zmq,tcp
G,16,16,8192,zmq-16,0.639,11877,17733,zmq,tcp
G,3,8,8192,zmq-16,0.648,11881,17483,zmq,tcp
G,2,8,8192,zmq-16,0.648,11877,17488,zmq,tcp
G,3,8,8192,zmq-16,0.536,11967,21300,zmq,tcp
G,15,16,8192,zmq-16,0.575,12285,20376,zmq,tcp
G,3,16,8192,zmq-16,0.516,12429,22976,zmq,tcp
G,5,16,8192,zmq-16,1.039,21565,19788,zmq,tcp
G,10,32,8192,zmq-16,1.019,22125,20703,zmq,tcp
G,15,32,8192,zmq-16,1.140,22077,18464,zmq,tcp
G,13,32,8192,zmq-16,1.150,22077,18303,zmq,tcp
G,11,32,8192,zmq-16,1.159,22109,18191,zmq,tcp
G,16,32,8192,zmq-16,1.184,22109,17812,zmq,tcp
G,10,32,8192,zmq-16,1.093,22109,19287,zmq,tcp
G,6,32,8192,zmq-16,1.022,22957,21414,zmq,tcp
G,12,32,8192,zmq-16,1.162,25389,20844,zmq,tcp
G,6,32,8192,zmq-16,1.124,25997,22057,zmq,tcp
G,2,32,8192,zmq-16,1.684,43821,24810,zmq,tcp
G,8,64,8192,zmq-16,1.821,44973,23552,zmq,tcp
G,5,32,8192,zmq-16,1.895,45101,22698,zmq,tcp
G,4,32,8192,zmq-16,1.898,45069,22651,zmq,tcp
G,6,64,8192,zmq-16,2.005,45037,21427,zmq,tcp
G,2,32,8192,zmq-16,2.317,45037,18539,zmq,tcp
G,14,64,8192,zmq-16,2.113,45037,20323,zmq,tcp
G,15,64,8192,zmq-16,2.442,46765,18264,zmq,tcp
G,10,64,8192,zmq-16,2.781,51597,17693,zmq,tcp
G,6,64,8192,zmq-16,2.822,53069,17936,zmq,tcp
G,8,64,8192,zmq-16,4.267,88461,19773,zmq,tcp
G,5,64,8192,zmq-16,3.879,90893,22347,zmq,tcp
G,9,128,8192,zmq-16,4.187,90893,20701,zmq,tcp
G,1,128,8192,zmq-16,3.968,90893,21845,zmq,tcp
G,12,128,8192,zmq-16,3.957,90893,21905,zmq,tcp
G,12,128,8192,zmq-16,4.818,90893,17990,zmq,tcp
G,15,128,8192,zmq-16,4.611,90829,18785,zmq,tcp
G,10,128,8192,zmq-16,4.245,94605,21254,zmq,tcp
G,10,128,8192,zmq-16,5.668,104013,17500,zmq,tcp
G,8,128,8192,zmq-16,5.406,107725,19004,zmq,tcp
G,13,128,8192,zmq-16,8.230,177869,20610,zmq,tcp
G,1,256,8192,zmq-16,8.867,182477,19625,zmq,tcp
G,2,128,8192,zmq-16,8.884,182477,19588,zmq,tcp
G,14,256,8192,zmq-16,8.715,182605,19982,zmq,tcp
G,12,256,8192,zmq-16,9.138,182605,19058,zmq,tcp
G,10,256,8192,zmq-16,9.776,182477,17802,zmq,tcp
G,13,256,8192,zmq-16,10.253,182477,16973,zmq,tcp
G,7,256,8192,zmq-16,10.239,190541,17748,zmq,tcp
G,2,256,8192,zmq-16,10.601,208845,18788,zmq,tcp
G,5,256,8192,zmq-16,10.835,217549,19148,zmq,tcp
G,14,512,8192,zmq-16,16.839,355533,20136,zmq,tcp
G,5,256,8192,zmq-16,19.946,366029,17501,zmq,tcp
G,11,512,8192,zmq-16,22.095,366285,15810,zmq,tcp
G,12,512,8192,zmq-16,21.936,365773,15902,zmq,tcp
G,1,512,8192,zmq-16,22.004,365773,15853,zmq,tcp
G,9,512,8192,zmq-16,22.315,366285,15654,zmq,tcp
G,14,512,8192,zmq-16,25.795,365773,13523,zmq,tcp
G,16,512,8192,zmq-16,24.993,382669,14602,zmq,tcp
G,8,512,8192,zmq-16,25.572,418509,15608,zmq,tcp
G,1,512,8192,zmq-16,25.260,440525,16632,zmq,tcp
G,4,512,8192,zmq-16,49.617,708813,13624,zmq,tcp
G,2,512,8192,zmq-16,55.878,732877,12508,zmq,tcp
G,14,1024,8192,zmq-16,55.382,732877,12620,zmq,tcp
G,10,1024,8192,zmq-16,51.553,733389,13567,zmq,tcp
G,10,1024,8192,zmq-16,49.679,732365,14059,zmq,tcp
G,7,1024,8192,zmq-16,49.384,732877,14153,zmq,tcp
G,12,1024,8192,zmq-16,54.425,731853,12824,zmq,tcp
G,16,1024,8192,zmq-16,52.888,769741,13880,zmq,tcp
G,13,1024,8192,zmq-16,60.564,837837,13193,zmq,tcp
G,2,1024,8192,zmq-16,62.191,889037,13633,zmq,tcp
G,3,1024,8192,zmq-16,96.697,1414349,13949,zmq,tcp
G,11,2048,8192,zmq-16,108.725,1465549,12855,zmq,tcp
G,10,2048,8192,zmq-16,107.471,1466573,13014,zmq,tcp
G,6,2048,8192,zmq-16,106.947,1467597,13087,zmq,tcp
G,7,2048,8192,zmq-16,111.179,1466573,12580,zmq,tcp
G,5,1024,8192,zmq-16,113.409,1465549,12324,zmq,tcp
G,14,2048,8192,zmq-16,112.274,1467597,12466,zmq,tcp
G,11,2048,8192,zmq-16,119.064,1543373,12362,zmq,tcp
G,8,2048,8192,zmq-16,134.740,1676493,11866,zmq,tcp
G,14,2048,8192,zmq-16,124.440,1785037,13680,zmq,tcp
G,1,4096,8192,zmq-16,184.657,2835661,14645,zmq,tcp
G,12,4096,8192,zmq-16,200.894,2933965,13928,zmq,tcp
G,8,4096,8192,zmq-16,201.501,2933965,13886,zmq,tcp
G,10,4096,8192,zmq-16,199.704,2933965,14011,zmq,tcp
G,15,4096,8192,zmq-16,200.419,2933965,13961,zmq,tcp
G,11,4096,8192,zmq-16,200.448,2933965,13959,zmq,tcp
G,7,4096,8192,zmq-16,200.086,2936013,13994,zmq,tcp
G,11,4096,8192,zmq-16,199.836,3085517,14725,zmq,tcp
G,11,4096,8192,zmq-16,224.894,3353805,14222,zmq,tcp
G,4,4096,8192,zmq-16,215.258,3587277,15893,zmq,tcp
G,3,4096,8192,zmq-16,263.097,5655757,20501,zmq,tcp
G,16,8192,8192,zmq-16,290.140,5840077,19196,zmq,tcp
G,6,8192,8192,zmq-16,292.660,5831885,19004,zmq,tcp
G,1,8192,8192,zmq-16,301.842,5827789,18413,zmq,tcp
G,4,4096,8192,zmq-16,304.410,5844173,18309,zmq,tcp
G,11,8192,8192,zmq-16,302.895,5827789,18349,zmq,tcp
G,11,8192,8192,zmq-16,300.747,5827789,18480,zmq,tcp
G,1,8192,8192,zmq-16,298.091,6429901,20571,zmq,tcp
G,15,8192,8192,zmq-16,311.170,6708429,20560,zmq,tcp
G,2,8192,8192,zmq-16,306.464,6945997,21615,zmq,tcp
G,15,8192,8192,zmq-16,383.736,11156685,27727,zmq,tcp
G,2,8192,8192,zmq-16,415.502,11746509,26961,zmq,tcp
G,2,8192,8192,zmq-16,405.177,11746509,27648,zmq,tcp
G,6,16384,8192,zmq-16,433.695,11746509,25830,zmq,tcp
G,1,16384,8192,zmq-16,403.984,11730125,27691,zmq,tcp
G,10,16384,8192,zmq-16,400.620,11738317,27943,zmq,tcp
G,12,16384,8192,zmq-16,403.761,11746509,27745,zmq,tcp
G,11,16384,8192,zmq-16,405.399,12868813,30273,zmq,tcp
G,16,16384,8192,zmq-16,409.829,13417677,31223,zmq,tcp
G,1,16384,8192,zmq-16,426.514,13892813,31064,zmq,tcp
G,10,16384,8192,zmq-16,639.912,22379725,33353,zmq,tcp
G,14,32768,8192,zmq-16,728.586,23493837,30752,zmq,tcp
G,8,32768,8192,zmq-16,726.518,23444685,30775,zmq,tcp
G,5,16384,8192,zmq-16,737.410,23493837,30384,zmq,tcp
G,6,32768,8192,zmq-16,723.242,23461069,30936,zmq,tcp
G,14,32768,8192,zmq-16,744.962,23477453,30055,zmq,tcp
G,6,32768,8192,zmq-16,750.133,23461069,29827,zmq,tcp
G,9,32768,8192,zmq-16,765.826,25869517,32215,zmq,tcp
G,5,32768,8192,zmq-16,799.031,26836173,32030,zmq,tcp
G,14,32768,8192,zmq-16,798.533,27819213,33224,zmq,tcp
G,8,32768,8192,zmq-16,1115.643,44793037,38290,zmq,tcp
E,8,65536,8192,zmq-16,1266.297,46988493,35388,zmq,tcp
E,1,65536,8192,zmq-16,1256.013,46922957,35628,zmq,tcp
G,3,32768,8192,zmq-16,1280.906,46955725,34960,zmq,tcp
E,8,65536,8192,zmq-16,1353.784,46955725,33078,zmq,tcp
E,15,65536,8192,zmq-16,1371.119,46922957,32637,zmq,tcp
G,3,32768,8192,zmq-16,1358.012,46922957,32952,zmq,tcp
E,16,65536,8192,zmq-16,1286.248,51969229,38532,zmq,tcp
E,16,65536,8192,zmq-16,1522.689,53673165,33616,zmq,tcp
E,9,65536,8192,zmq-16,1464.696,53673165,34947,zmq,tcp
E,12,65536,8192,zmq-16,1317.141,53673165,38862,zmq,tcp
G,26,4,8192,zmq-32,0.351,11262,30592,zmq,tcp
G,13,4,8192,zmq-32,0.354,11262,30311,zmq,tcp
G,31,4,8192,zmq-32,0.355,11261,30215,zmq,tcp
G,29,8,8192,zmq-32,0.380,11261,28270,zmq,tcp
G,31,8,8192,zmq-32,0.450,11159,23648,zmq,tcp
G,2,4,8192,zmq-32,0.489,11236,21931,zmq,tcp
G,27,4,8192,zmq-32,0.459,11281,23422,zmq,tcp
G,18,4,8192,zmq-32,0.550,11475,19888,zmq,tcp
G,9,16,8192,zmq-32,0.605,11488,18103,zmq,tcp
G,23,4,8192,zmq-32,0.616,11495,17788,zmq,tcp
G,5,4,8192,zmq-32,0.619,11489,17706,zmq,tcp
G,13,16,8192,zmq-32,0.587,11493,18674,zmq,tcp
G,4,4,8192,zmq-32,0.584,11491,18763,zmq,tcp
G,26,16,8192,zmq-32,0.553,11498,19844,zmq,tcp
G,7,4,8192,zmq-32,0.494,11501,22206,zmq,tcp
G,22,8,8192,zmq-32,0.492,11488,22259,zmq,tcp
G,18,8,8192,zmq-32,0.470,12178,24717,zmq,tcp
G,3,8,8192,zmq-32,0.743,14591,18729,zmq,tcp
G,12,8,8192,zmq-32,0.782,14752,17986,zmq,tcp
G,22,8,8192,zmq-32,0.799,14791,17661,zmq,tcp
G,20,8,8192,zmq-32,0.854,14771,16487,zmq,tcp
G,8,32,8192,zmq-32,0.789,14736,17815,zmq,tcp
G,10,8,8192,zmq-32,0.757,14809,18659,zmq,tcp
G,6,8,8192,zmq-32,0.748,14892,18991,zmq,tcp
G,32,8,8192,zmq-32,0.682,15444,21600,zmq,tcp
G,20,16,8192,zmq-32,0.799,15565,18582,zmq,tcp
G,27,16,8192,zmq-32,0.824,17037,19715,zmq,tcp
G,29,64,8192,zmq-32,1.018,21677,20298,zmq,tcp
G,31,64,8192,zmq-32,1.096,22173,19286,zmq,tcp
G,23,16,8192,zmq-32,1.001,22173,21119,zmq,tcp
G,30,64,8192,zmq-32,0.908,21933,23041,zmq,tcp
G,6,16,8192,zmq-32,0.873,22269,24322,zmq,tcp
G,24,16,8192,zmq-32,1.188,22125,17767,zmq,tcp
G,5,16,8192,zmq-32,1.202,23037,18285,zmq,tcp
G,1,32,8192,zmq-32,1.289,27933,20668,zmq,tcp
G,13,64,8192,zmq-32,1.644,32013,18572,zmq,tcp
G,7,32,8192,zmq-32,1.623,34797,20450,zmq,tcp
G,4,32,8192,zmq-32,2.067,44557,20554,zmq,tcp
G,2,32,8192,zmq-32,2.259,45069,19028,zmq,tcp
G,26,128,8192,zmq-32,1.875,44877,22823,zmq,tcp
G,1,32,8192,zmq-32,2.098,45165,20535,zmq,tcp
G,10,32,8192,zmq-32,1.877,44973,22848,zmq,tcp
G,13,128,8192,zmq-32,2.046,44973,20961,zmq,tcp
G,15,32,8192,zmq-32,2.119,47277,21281,zmq,tcp
G,1,64,8192,zmq-32,2.445,56685,22110,zmq,tcp
G,32,64,8192,zmq-32,3.154,64653,19547,zmq,tcp
G,13,128,8192,zmq-32,3.460,70925,19551,zmq,tcp
G,17,64,8192,zmq-32,4.190,89485,20367,zmq,tcp
G,6,64,8192,zmq-32,4.024,90573,21463,zmq,tcp
G,10,64,8192,zmq-32,4.007,91533,21787,zmq,tcp
G,1,64,8192,zmq-32,4.427,90573,19513,zmq,tcp
G,31,256,8192,zmq-32,4.296,90765,20148,zmq,tcp
G,28,64,8192,zmq-32,4.551,91149,19101,zmq,tcp
G,26,256,8192,zmq-32,4.691,95565,19429,zmq,tcp
G,11,64,8192,zmq-32,5.155,113677,21031,zmq,tcp
G,31,256,8192,zmq-32,5.935,129549,20818,zmq,tcp
G,1,128,8192,zmq-32,6.682,144077,20563,zmq,tcp
G,10,128,8192,zmq-32,10.810,180429,15917,zmq,tcp
G,25,128,8192,zmq-32,11.015,182349,15788,zmq,tcp
G,11,128,8192,zmq-32,9.194,182349,18914,zmq,tcp
G,3,128,8192,zmq-32,9.457,183117,18467,zmq,tcp
G,30,512,8192,zmq-32,10.032,181965,17299,zmq,tcp
G,11,128,8192,zmq-32,10.948,183117,15951,zmq,tcp
G,12,128,8192,zmq-32,10.210,192077,17942,zmq,tcp
G,32,128,8192,zmq-32,10.650,229837,20582,zmq,tcp
G,3,256,8192,zmq-32,12.986,261069,19173,zmq,tcp
G,4,256,8192,zmq-32,14.447,282061,18619,zmq,tcp
G,31,512,8192,zmq-32,18.039,359373,18999,zmq,tcp
G,17,256,8192,zmq-32,20.792,367053,16836,zmq,tcp
G,25,256,8192,zmq-32,21.877,368589,16068,zmq,tcp
G,11,256,8192,zmq-32,22.819,363213,15180,zmq,tcp
G,1,256,8192,zmq-32,23.337,367821,15031,zmq,tcp
